text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:52:10Z,FALSE,NA,867347489975926784,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",almajadirdam,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:52:03Z,FALSE,NA,867347460791967744,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",titicas,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:51:45Z,FALSE,NA,867347382782095362,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pacomontesino,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:51:30Z,FALSE,NA,867347322979700736,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YisusIAM,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:51:23Z,FALSE,NA,867347293128863745,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RAMIROJAIMES,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:51:04Z,FALSE,NA,867347213583867904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",marbe9305,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:50:50Z,FALSE,NA,867347151835332608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",genibelm1,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:50:48Z,FALSE,NA,867347144184926208,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RosyChiquitik,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:50:45Z,FALSE,NA,867347131518115840,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ricjpir,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:50:42Z,FALSE,NA,867347118675111937,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rgotogreco,9319,TRUE,FALSE,NA,NA
Por qué es irreversible el camino hacia la transición política en Venezuela...  https://t.co/4g5oQoDJCu,FALSE,0,NA,2017-05-24T11:50:32Z,FALSE,NA,867347077986234368,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",InfoSinBandera,0,FALSE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:49:56Z,FALSE,NA,867346928308293632,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ILDECOL,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:49:41Z,FALSE,NA,867346861878804480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marisoljimenezm,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:49:34Z,FALSE,NA,867346834649468928,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DenisMe07933473,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:49:33Z,FALSE,NA,867346830501306369,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RaymarkAClement,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:49:30Z,FALSE,NA,867346816723021824,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",barrios_odalys,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:49:07Z,FALSE,NA,867346720233054212,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",josesuarezc,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:48:45Z,FALSE,NA,867346629657071616,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",joaquinbriceno,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:48:23Z,FALSE,NA,867346538556669952,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LarissaLandinez,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:48:23Z,FALSE,NA,867346537759813634,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DvincenzoCFC,9319,TRUE,FALSE,NA,NA
RT @miguelhotero: Por qué es irreversible el camino hacia la transición política en Venezuela https://t.co/28H6DZ4tPO,FALSE,0,NA,2017-05-24T11:47:52Z,FALSE,NA,867346407811952640,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",goodlover785,36,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:47:39Z,FALSE,NA,867346352388407301,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AngelyMarcano,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:47:33Z,FALSE,NA,867346327692292096,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CahrAle,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:47:29Z,FALSE,NA,867346308964773888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",elenaromerol,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:47:21Z,FALSE,NA,867346277385867264,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rolligs,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:47:08Z,FALSE,NA,867346223669415936,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ymnaveam,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:46:47Z,FALSE,NA,867346132548153345,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Jonathangfm14,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:46:45Z,FALSE,NA,867346126202052608,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",abucarelita,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:46:39Z,FALSE,NA,867346099555753984,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0Edi,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:46:00Z,FALSE,NA,867345937915674624,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",daugustoch,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:46:00Z,FALSE,NA,867345936124719104,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",enpositivo21,9319,TRUE,FALSE,NA,NA
RT: @miguelhotero :Por qué es irreversible el camino hacia la transición política en Venezuela https://t.co/mK3xrstPWg,FALSE,1,NA,2017-05-24T11:45:15Z,FALSE,NA,867345746688978944,NA,"<a href=""http://notiven.com/"" rel=""nofollow"">notiven</a>",notiven,0,FALSE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:45:04Z,FALSE,NA,867345703542165506,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Marivit86,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:44:42Z,FALSE,NA,867345608054628352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pregonero1,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:44:30Z,FALSE,NA,867345558519853060,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",licho42,9319,TRUE,FALSE,NA,NA
RT @miguelhotero: Por qué es irreversible el camino hacia la transición política en Venezuela https://t.co/28H6DZ4tPO,FALSE,0,NA,2017-05-24T11:44:23Z,FALSE,NA,867345530250297344,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",0rlandoAraujo,36,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:44:07Z,FALSE,NA,867345463753789440,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",JCLedezma,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:43:55Z,FALSE,NA,867345414567190528,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PerezDavila,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:43:29Z,FALSE,NA,867345303762079744,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Riguey38,9319,TRUE,FALSE,NA,NA
RT @miguelhotero: Por qué es irreversible el camino hacia la transición política en Venezuela https://t.co/28H6DZ4tPO,FALSE,0,NA,2017-05-24T11:43:11Z,FALSE,NA,867345229891948544,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nimervalles,36,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:42:24Z,FALSE,NA,867345030473805824,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rocy1701,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:41:13Z,FALSE,NA,867344731398864897,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jjvm01,9319,TRUE,FALSE,NA,NA
RT @miguelhotero: Por qué es irreversible el camino hacia la transición política en Venezuela https://t.co/28H6DZ4tPO,FALSE,0,NA,2017-05-24T11:40:52Z,FALSE,NA,867344646804049920,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",55rinte,36,TRUE,FALSE,NA,NA
RT @miguelhotero: Por qué es irreversible el camino hacia la transición política en Venezuela https://t.co/28H6DZ4tPO,FALSE,0,NA,2017-05-24T11:40:48Z,FALSE,NA,867344628822966273,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JGuilleMendoza,36,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:40:46Z,FALSE,NA,867344619876569088,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tonyarepa,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:40:36Z,FALSE,NA,867344576146812929,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Wjpq28Perez,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:40:29Z,FALSE,NA,867344548825112576,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",estradara,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:40:21Z,FALSE,NA,867344513618124801,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",intorveca,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:40:19Z,FALSE,NA,867344507133624320,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ddinorae,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:40:03Z,FALSE,NA,867344438439313408,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",danielaperez11,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:39:57Z,FALSE,NA,867344413420380160,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",OchFrancisco,9319,TRUE,FALSE,NA,NA
RT @Noticensura: ¡APOYA  LA SALIDA INMEDIATA DE MADURO! Santos: Estamos interesados en una transición pacífica en Venezuela https://t.co/Ad…,FALSE,0,NA,2017-05-24T11:39:50Z,FALSE,NA,867344386513932294,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MEsperanza13,23,TRUE,FALSE,NA,NA
RT @miguelhotero: Por qué es irreversible el camino hacia la transición política en Venezuela https://t.co/28H6DZ4tPO,FALSE,0,NA,2017-05-24T11:39:50Z,FALSE,NA,867344384471298048,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",taguapire20,36,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:39:45Z,FALSE,NA,867344363466174464,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jjparra1975,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:39:32Z,FALSE,NA,867344310764793856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Annabellys1,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:39:19Z,FALSE,NA,867344255156670464,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PAraquearaque,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:39:16Z,FALSE,NA,867344241042829313,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ada_estanga,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:39:11Z,FALSE,NA,867344222529224710,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CarmenS40561849,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:38:41Z,FALSE,NA,867344095685029888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",adrian77liveit,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:38:41Z,FALSE,NA,867344094636507136,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pn1674,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:38:22Z,FALSE,NA,867344015682936833,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",_AlejoOrtiz,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:38:09Z,FALSE,NA,867343962310365184,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",juancar77102014,9319,TRUE,FALSE,NA,NA
RT @miguelhotero: Por qué es irreversible el camino hacia la transición política en Venezuela https://t.co/28H6DZ4tPO,FALSE,0,NA,2017-05-24T11:38:06Z,FALSE,NA,867343949203218434,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DiegoParedes,36,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:37:54Z,FALSE,NA,867343899257450496,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ninafenix17,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:37:49Z,FALSE,NA,867343878583709696,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jcwhg_,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:37:37Z,FALSE,NA,867343826079428608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PedroMG23,9319,TRUE,FALSE,NA,NA
RT @miguelhotero: Por qué es irreversible el camino hacia la transición política en Venezuela https://t.co/28H6DZ4tPO,FALSE,0,NA,2017-05-24T11:37:25Z,FALSE,NA,867343775458365440,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aunott29,36,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:37:15Z,FALSE,NA,867343736291950594,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JimnezYa,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:37:15Z,FALSE,NA,867343734861639681,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ayco28,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:37:11Z,FALSE,NA,867343718042542080,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MataGonzalz,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:36:53Z,FALSE,NA,867343642687655936,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ynahet,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:36:37Z,FALSE,NA,867343576656736256,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mediagua,9319,TRUE,FALSE,NA,NA
miguelhotero: Por qué es irreversible el camino hacia la transición política en Venezuela https://t.co/f8h1zmGoSF,FALSE,0,NA,2017-05-24T11:36:16Z,FALSE,NA,867343486898536450,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",MBPLeo,0,FALSE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:36:05Z,FALSE,NA,867343441054838785,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VAEXORG,9319,TRUE,FALSE,NA,NA
"RT @MariaCorinaYA: Venezuela está UNIDA y CLARA como nunca, en la calle, y todos con un solo propósito: sacar la dictadura y lograr la Tran…",FALSE,0,NA,2017-05-24T11:35:42Z,FALSE,NA,867343343818350594,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AladeYimi,9319,TRUE,FALSE,NA,NA
RT @miguelhotero: Por qué es irreversible el camino hacia la transición política en Venezuela https://t.co/28H6DZ4tPO,FALSE,0,NA,2017-05-24T11:35:39Z,FALSE,NA,867343331285749760,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",ZoraimaColmenar,36,TRUE,FALSE,NA,NA
RT @miguelhotero: Por qué es irreversible el camino hacia la transición política en Venezuela https://t.co/28H6DZ4tPO,FALSE,0,NA,2017-05-24T11:35:34Z,FALSE,NA,867343312059084800,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",Sergioorinoco,36,TRUE,FALSE,NA,NA
RT @miguelhotero: Por qué es irreversible el camino hacia la transición política en Venezuela https://t.co/28H6DZ4tPO,FALSE,0,NA,2017-05-24T11:35:33Z,FALSE,NA,867343306849751041,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",javierdiaz8,36,TRUE,FALSE,NA,NA
RT @miguelhotero: Por qué es irreversible el camino hacia la transición política en Venezuela https://t.co/28H6DZ4tPO,FALSE,0,NA,2017-05-24T11:35:14Z,FALSE,NA,867343228130951169,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rosilazm,36,TRUE,FALSE,NA,NA
